news_id,title,content,link,company,ticker,event,published_date,publisher,language,begin_price,end_price,index_begin_price,index_end_price,price_change,price_change_percentage,index_price_change,index_price_change_percentage,daily_alpha,actual_side,volume,market,calc_price_change,calc_price_change_percentage,calc_index_price_change,calc_index_price_change_percentage,calc_daily_alpha,clean_title,clean_content
64503.0,report of transactions of shares and related securities of bavarian nordic by persons holding managerial responsibilities and or persons companies closely associated with such,copenhagen denmark may 9 2025 bavarian nordic a s omx bava has today received information about the following transactions of the company s shares related securities by persons holding managerial responsibilities and or persons companies closely associated with such which are hereby reported in accordance with article 19 of regulation no 596 2014 on market abuse and implementing regulation 2016 523 the transactions concern the vesting of restricted stock units rsus by members of the board of directors and the executive management of bavarian nordic a s for members of the board of directors the rsu s were awarded as part of their remuneration for 2022 and in accordance with the decision by the annual general meeting on april 5 2022 the transaction reported for president ceo paul chaplin concerns the vesting of rsus awarded in 2022 as part of a retention scheme established in 2021 and the transaction for chief operating officer russell thirsk concerns the vesting o,https://view.news.eu.nasdaq.com/view?id=b7a59b9ee002b24f8baf2afad3303d44f&lang=en&src=listed,Bavarian Nordic A/S,BAVA.CO,changes_in_companys_own_shares,2025-05-09 15:30:00+00:00,omx,en,167.14999389648438,164.6999969482422,566.47998046875,564.3400268554688,-2.4499969482421875,-1.4657475547139207,-2.13995361328125,-0.3777633256360594,-1.0879842290778612,DOWN,1306448.0,regular_market,-2.4499969482421875,-1.4657475547139207,-2.13995361328125,-0.37776332563605947,-1.0879842290778612,report transaction share related security bavarian nordic person hold managerial responsibility person company closely associate,copenhagen denmark 9 2025 bavarian nordic s omx bava today receive information follow transaction company s share relate security person hold managerial responsibility person company closely associate report accordance article 19 regulation 596 2014 market abuse implement regulation 2016 523 transaction concern vesting restricted stock unit rsus member board director executive management bavarian nordic s member board director rsu s award remuneration 2022 accordance decision annual general meeting april 5 2022 transaction report president ceo paul chaplin concern vesting rsus award 2022 retention scheme establish 2021 transaction chief operating officer russell thirsk concern vest o
42633.0,wallenius wilhelmsen releases sustainable financing framework 2025,12 feb 2025 07 05 cet wallenius wilhelmsen asa oslo 12 february 2025 wallenius wilhelmsen asa ose wawi releases a sustainable financing framework 2025 framework in 2022 we introduced our first sustainability linked financing framework aiming to reduce carbon intensity by 27 5 percent from 2019 to 2030 the new framework is more ambitious and aligns with our commitment to achieving net zero greenhouse gas emissions by 2040 our targets have been validated by the science based target initiative to ensure that they adhere to the latest climate science and sector pathways to meet the paris agreement s 1 5 c target the framework sets out the terms under which the wallenius wilhelmsen group may raise financing through green bonds loans and derivatives sustainability linked bonds loans and derivatives our intention is to allocate our green financing to the new dual fuel capable vessels that align with the eu taxonomy we recognize that a common int,https://live.euronext.com/en/products/equities/company-news/2025-02-12-wallenius-wilhelmsen-releases-sustainable-financing,Wallenius Wilhelmsen ASA,WAWI.OL,environmental_social_governance,2025-02-12 07:05:00+00:00,euronext,en,93.5,98.5,605.3099975585938,599.2000122070312,5.0,3.296703296703297,-6.1099853515625,-1.0093977261578364,3.9890381344285055,UP,1092260.0,pre_market,5.0,5.347593582887701,-6.1099853515625,-1.0093977261578364,6.3569913090455366,wallenius wilhelmsen release sustainable financing framework 2025,12 feb 2025 07 05 cet wallenius wilhelmsen asa oslo 12 february 2025 wallenius wilhelmsen asa ose wawi release sustainable financing framework 2025 framework 2022 introduce sustainability link financing framework aim reduce carbon intensity 27 5 percent 2019 2030 new framework ambitious align commitment achieve net zero greenhouse gas emission 2040 target validate science base target initiative ensure adhere late climate science sector pathway meet paris agreement s 1 5 c target framework set term wallenius wilhelmsen group raise financing green bond loan derivative sustainability link bond loan derivative intention allocate green financing new dual fuel capable vessel align eu taxonomy recognize common int
55060.0,resolutions of baltic horizon fund repeat general meeting,a repeat extraordinary general meeting of baltic horizon fund unit holders and swedish depositary receipt hereinafter the sdr holders hereinafter together the investors took place on 7 april 2025 in tallinn estonia the repeat meeting was convened as the required quorum was not reached during the initial extraordinary general meeting on 27 march 2025 in accordance with section 10 11 of the fund rules of baltic horizon fund the repeat general meeting is permitted to adopt resolutions regardless of the number of votes represented at the meeting unless otherwise stipulated in the fund rules 9 investors were registered as attending to the meeting holding 47 673 338 baltic horizon fund units sdrs which represent 33 of the total number of votes of the fund the agenda of the meeting was to decide on the appointment of the new members of the supervisory board the remuneration to be paid to them and the removal of the current supervisory board members the general meeting,https://view.news.eu.nasdaq.com/view?id=b7f02dca02c533836f5d171c628909952&lang=en&src=listed,Baltic Horizon Fund / Northern Horizon Capital,NHCBHFFT.TL,annual_general_meeting,2025-04-07 15:35:00+00:00,baltics,en,0.2450000047683715,0.2399999946355819,489.1900024414063,504.3800048828125,-0.0050000101327896,-1.7241444513996895,15.19000244140625,3.105133458492064,-3.252420213317415,DOWN,448663.0,regular_market,-0.005000010132789612,-2.040820422643148,15.190002441406193,3.105133458492052,-5.1459538811352,resolution baltic horizon fund repeat general meeting,repeat extraordinary general meeting baltic horizon fund unit holder swedish depositary receipt hereinafter sdr holder hereinafter investor take place 7 april 2025 tallinn estonia repeat meeting convene required quorum reach initial extraordinary general meeting 27 march 2025 accordance section 10 11 fund rule baltic horizon fund repeat general meeting permit adopt resolution regardless number vote represent meeting stipulate fund rule 9 investor register attend meeting hold 47 673 338 baltic horizon fund unit sdr represent 33 total number vote fund agenda meeting decide appointment new member supervisory board remuneration pay removal current supervisory board member general meeting
63011.0,pci biotech holding asa annual report 2024,oslo norway april 24 2025the board of directors of pci biotech holding asa has approved the annual report 2024 please find the report attached as well as the report according to the european single electronic format esef the annual report 2024 is also available on the company s website www pcibiotech com,https://www.globenewswire.com/news-release/2025/04/24/3067661/0/en/PCI-Biotech-Holding-ASA-Annual-Report-2024.html,PCI Biotech Holding,PCIB.OL,annual_report,2025-04-24 11:31:00+00:00,globenewswire_biotech,en,1.2649999856948853,1.2599999904632568,536.719970703125,546.6900024414062,-0.0049999952316284,-0.3952565445193929,9.97003173828125,1.8575853857683184,-2.2528419302877114,DOWN,8638.0,regular_market,-0.004999995231628418,-0.39525654451939296,9.97003173828125,1.8575853857683184,-2.2528419302877114,pci biotech hold asa annual report 2024,oslo norway april 24 2025the board director pci biotech hold asa approve annual report 2024 find report attach report accord european single electronic format esef annual report 2024 available company s website www pcibiotech com
25111.0,nokia corporation repurchase of own shares on 12 11 2024,november 12 2024 15 30 et source nokia oyj nokia oyj nokia corporationstock exchange release12 november 2024 at 22 30 eet nokia corporation repurchase of own shares on 12 11 2024 espoo finland on 12 november 2024 nokia corporation lei 549300a0jprwg1ki7u06 has acquired its own shares isin fi0009000681 as follows rounded to two decimals on 25 january 2024 nokia announced that its board of directors is initiating a share buyback program to return up to eur 600 million of cash to shareholders in tranches over a period of two years the first phase of the share buyback program started on 20 march 2024 on 19 july 2024 nokia decided to accelerate the share buybacks by increasing the number of shares to be repurchased during the year 2024 the post increase repurchases in compliance with the market abuse regulation eu 596 2014 mar the commission delegated regulation eu 2016 1052 and under the authorization granted by nokia s annua,https://www.globenewswire.com/news-release/2024/11/12/2979611/0/en/Nokia-Corporation-Repurchase-of-own-shares-on-12-11-2024.html,Nokia Corporation,NOK,press_releases,2024-11-12 15:30:00+00:00,globenewswire_country_fi,en,4.519999980926514,4.5,598.6799926757812,596.9000244140625,-0.0199999809265136,-0.4424774559935741,-1.77996826171875,-0.2973154746266429,-0.1451619813669312,DOWN,17059900.0,regular_market,-0.019999980926513672,-0.44247745599357413,-1.77996826171875,-0.2973154746266429,-0.14516198136693126,nokia corporation repurchase share 12 11 2024,november 12 2024 15 30 et source nokia oyj nokia oyj nokia corporationstock exchange release12 november 2024 22 30 eet nokia corporation repurchase share 12 11 2024 espoo finland 12 november 2024 nokia corporation lei 549300a0jprwg1ki7u06 acquire share isin fi0009000681 follow round decimal 25 january 2024 nokia announce board director initiate share buyback program return eur 600 million cash shareholder tranche period year phase share buyback program start 20 march 2024 19 july 2024 nokia decide accelerate share buyback increase number share repurchase year 2024 post increase repurchase compliance market abuse regulation eu 596 2014 mar commission delegate regulation eu 2016 1052 authorization grant nokia s annua
41489.0,sinch appoints jonas dahlberg as cfo,stockholm sweden 6 february 2025 sinch ab publ which is pioneering the way the world communicates through its customer communications cloud today announces that the company has appointed johnas dahlberg as new chief financial officer cfo jonas dahlberg will assume his position no later than 1 april 2025 jonas dahlberg has most recently served as ceo and prior to that as cfo of transcom a global customer experience outsourcing company he has also been cfo of sweco a publicly listed engineering consulting company and has worked as a management consultant at mckinsey we are very pleased to welcome jonas dahlberg to sinch his extensive experience from scaled global businesses and proven ability to drive both growth and profitability improvements will be a great asset to sinch as we now focus on execution and accelerated growth says laurinda pang sinch s ceo at transcom i learned how technology is revolutionizing customer experience with new communications cha,https://view.news.eu.nasdaq.com/view?id=b0971ae0b11c5c818b89e5a2f3eb768f2&lang=en&src=listed,Sinch AB,SINCH.ST,management_changes,2025-02-06 12:02:08+00:00,omx,en,24.290000915527344,24.82999992370605,605.989990234375,606.3200073242188,0.5399990081787109,2.2231329264113677,0.33001708984375,0.0544591651944797,2.168673761216888,UP,7245551.0,regular_market,0.5399990081787074,2.2231329264113526,0.33001708984375,0.05445916519447975,2.1686737612168727,sinch appoint jonas dahlberg cfo,stockholm sweden 6 february 2025 sinch ab publ pioneer way world communicate customer communication cloud today announce company appoint johnas dahlberg new chief financial officer cfo jonas dahlberg assume position later 1 april 2025 jonas dahlberg recently serve ceo prior cfo transcom global customer experience outsourcing company cfo sweco publicly list engineering consulting company work management consultant mckinsey pleased welcome jonas dahlberg sinch extensive experience scale global business prove ability drive growth profitability improvement great asset sinch focus execution accelerated growth say laurinda pang sinch s ceo transcom learn technology revolutionize customer experience new communication cha
25708.0,share buyback transaction details november 7 november 13 2024,14 nov 2024 10 00 cet wolters kluwer n v press release share buyback transaction details november 7 november 13 2024 alphen aan den rijn november 14 2024 wolters kluwer euronext wkl a global leader in professional information software solutions and services today reports that it has repurchased 120 200 of its own ordinary shares in the period from november 7 2024 up to and including november 13 2024 for 19 3 million and at an average share price of 160 45 these repurchases are part of the share buyback program announced on february 21 2024 under which we intend to repurchase shares for 1 billion during 2024 the cumulative amounts repurchased in the year to date under this program are as follows share buyback 2024 periodcumulative shares repurchased in period total consideration million average share price 2024 to date 6 010 256890 1148 09 for the period starting may 2 2024 up to and including december,https://live.euronext.com/en/products/equities/company-news/2024-11-14-share-buyback-transaction-details-november-7-november-13,WOLTERS KLUWER,WKL.AS,changes_in_companys_own_shares,2024-11-14 10:00:00+00:00,euronext,en,158.35000610351562,158.89999389648438,597.3200073242188,593.3499755859375,0.54998779296875,0.3473241375243239,-3.97003173828125,-0.6646406766224993,1.0119648141468232,UP,475739.0,regular_market,0.54998779296875,0.34732413752432395,-3.97003173828125,-0.6646406766224993,1.0119648141468232,share buyback transaction detail november 7 november 13 2024,14 nov 2024 10 00 cet wolter kluwer n v press release share buyback transaction detail november 7 november 13 2024 alphen aan den rijn november 14 2024 wolter kluwer euronext wkl global leader professional information software solution service today report repurchase 120 200 ordinary share period november 7 2024 include november 13 2024 19 3 million average share price 160 45 repurchase share buyback program announce february 21 2024 intend repurchase share 1 billion 2024 cumulative amount repurchase year date program follow share buyback 2024 periodcumulative share repurchase period total consideration million average share price 2024 date 6 010 256890 1148 09 period start 2 2024 include december
61412.0,finnair plc managers transactions erlund,finnair plc managers transactions 30 april 2025 at 16 00 pm eest ____________________________________________ person subject to the notification requirement name erlund jukka position member of the board deputy member issuer finnair plc lei 213800sb6eob8ssk9w63 notification type initial notification reference number 213800sb6eob8ssk9w63_20250502092619_210 ____________________________________________ transaction date 2025 04 30 venue xhel instrument type share isin fi4000567029 nature of the transaction receipt of a share based incentive transaction details 1 volume 6570 unit price 0 00 eur aggregated transactions 1 volume 6570 volume weighted average price 0 00 eur finnair plc further information finnair communications 358 9 818 4020 comms finnair com distribution nasdaq helsinki principal media,https://view.news.eu.nasdaq.com/view?id=bf8b51f421d463986673ddb2ba996a686&lang=en&src=listed,Finnair Oyj,FIA1S.HE,changes_in_companys_own_shares,2025-05-02 13:00:00+00:00,omx,en,43.900001525878906,44.720001220703125,564.72998046875,566.760009765625,0.8199996948242188,1.8678807888897948,2.030029296875,0.3594690147652492,1.5084117741245455,UP,809683.0,regular_market,0.8199996948242188,1.8678807888897948,2.030029296875,0.35946901476524923,1.5084117741245455,finnair plc manager transaction erlund,finnair plc manager transaction 30 april 2025 16 00 pm eest person subject notification requirement erlund jukka position member board deputy member issuer finnair plc lei 213800sb6eob8ssk9w63 notification type initial notification reference number 213800sb6eob8ssk9w63_20250502092619_210 transaction date 2025 04 30 venue xhel instrument type share isin fi4000567029 nature transaction receipt share base incentive transaction detail 1 volume 6570 unit price 0 00 eur aggregate transaction 1 volume 6570 volume weight average price 0 00 eur finnair plc information finnair communication 358 9 818 4020 comms finnair com distribution nasdaq helsinki principal medium
22084.0,arkema third quarter 2024 results,06 nov 2024 07 00 cet arkema high level ebitda margin and increase in third quarter sales despite a macroenvironment remaining challenging notably in europe sales of 2 4 billion up by 2 year on year volumes up by 2 in an environment of global weak demand particularly in europe while supported by certain markets such as energy sports healthcare and packaging broadly stable price effect at a negative 0 reflecting dynamic management of selling prices in a raw materials environment that has stabilized overall ebitda up by 5 to 407 million 386 million in q3 23 driven in particular by strong growth in adhesive solutions and advanced materials and better resilience in the us and asia ebitda margin up reaching the high level of 17 16 in q3 23 reflecting the quality of the group s positioning and technologies its balanced geographical footprint as well as strict management of its operations adjusted net income down slightly to,https://live.euronext.com/en/products/equities/company-news/2024-11-06-arkema-third-quarter-2024-results,ARKEMA,AKE.PA,earnings_releases_and_operating_results,2024-11-06 07:00:00+00:00,euronext,en,80.6500015258789,79.80000305175781,576.7000122070312,589.2000122070312,-0.8499984741210938,-1.0539348518776492,12.5,2.1675047226308344,-3.221439574508484,DOWN,322799.0,pre_market,-0.8499984741210938,-1.0539348518776492,12.5,2.1675047226308344,-3.2214395745084836,arkema quarter 2024 result,06 nov 2024 07 00 cet arkema high level ebitda margin increase quarter sale despite macroenvironment remain challenge notably europe sale 2 4 billion 2 year year volume 2 environment global weak demand particularly europe support certain market energy sport healthcare package broadly stable price effect negative 0 reflect dynamic management sell price raw material environment stabilize overall ebitda 5 407 million 386 million q3 23 drive particular strong growth adhesive solution advanced material well resilience asia ebitda margin reach high level 17 16 q3 23 reflect quality group s positioning technology balanced geographical footprint strict management operation adjust net income slightly
78267.0,as pn project second bond tranche raises 5 4m exceeding target,as pn project notifies that the issue size of second tranche has been increased from the initial eur 5 million to eur 5 4 million due to investor demand no other amendments have been made to the final terms of the second tranche issue under the public bond programme the amended final terms are attached to this notification thus the results of the second tranche offering are as follows real estate developer as pn project has successfully completed the second tranche of its bond issue for the preses nama kvartāls development raising 5 4 million the tranche was oversubscribed reflecting continued strong investor interest this follows the first tranche which raised 15 9 million and the proceeds from both tranches will fund further development of the business centre in riga integrating office retail and public spaces in a rapidly growing district the fact that we raised more funds than initially planned in this bond placement indicates that the project is se,https://view.news.eu.nasdaq.com/view?id=b48d07e696429c9674a33412b41f93ff4&lang=en&src=notices,Nasdaq Riga,NQ=F,bond_fixing,2025-06-26 14:19:59+00:00,baltics,en,22461.25,22669.25,608.989990234375,611.8699951171875,208.0,0.9260392898881408,2.8800048828125,0.472914978734561,0.4531243111535796,UP,422397.0,regular_market,208.0,0.9260392898881407,2.8800048828125,0.47291497873456106,0.4531243111535796,pn project second bond tranche raise 5 4 m exceed target,pn project notifie issue size second tranche increase initial eur 5 million eur 5 4 million investor demand amendment final term second tranche issue public bond programme amend final term attach notification result second tranche offering follow real estate developer pn project successfully complete second tranche bond issue prese nama kvartāls development raise 5 4 million tranche oversubscribe reflect continued strong investor interest follow tranche raise 15 9 million proceed tranche fund development business centre riga integrate office retail public space rapidly grow district fact raise fund initially plan bond placement indicate project se
